type,geo_point_2d,city,name,clustergtfsid
stops,"45.31906,5.65311",Pommiers-la-Placette,RD520 POMMIERS VILLAGE,
stops,"45.3188,5.65294",Pommiers-la-Placette,RD520 POMMIERS VILLAGE,
stops,"45.3311,5.61283",La Buisse,LE GAY GIRATOIRE,
stops,"45.33968,5.80662",Saint-Pierre-de-Chartreuse,LA DIAT,
stops,"45.33981,5.80701",Saint-Pierre-de-Chartreuse,LA DIAT,
stops,"45.31975,5.78212",Saint-Pierre-de-Chartreuse,LES REVOLS,
stops,"45.31982,5.78215",Saint-Pierre-de-Chartreuse,LES REVOLS,
stops,"45.31501,5.79103",Saint-Pierre-de-Chartreuse,CHERLIEU,
stops,"45.31494,5.79102",Saint-Pierre-de-Chartreuse,CHERLIEU,
stops,"45.3165,5.80145",Saint-Pierre-de-Chartreuse,LES EGAUX,
stops,"45.31658,5.80145",Saint-Pierre-de-Chartreuse,LES EGAUX,
stops,"45.31956,5.80916",Saint-Pierre-de-Chartreuse,GERENTIERE,
stops,"45.31967,5.80908",Saint-Pierre-de-Chartreuse,GERENTIERE,
stops,"45.31385,5.77596",Saint-Pierre-de-Chartreuse,LES COTTAVES,
stops,"45.31392,5.77596",Saint-Pierre-de-Chartreuse,LES COTTAVES,
stops,"45.32363,5.80654",Saint-Pierre-de-Chartreuse,ST HUGUES,
stops,"45.32374,5.80641",Saint-Pierre-de-Chartreuse,ST HUGUES,
stops,"45.3485,5.78446",Saint-Pierre-de-Chartreuse,LES COTES DU MOULIN,
stops,"45.34807,5.78589",Saint-Pierre-de-Chartreuse,LES COTES DU MOULIN,
stops,"45.32304,5.8064",Saint-Pierre-de-Chartreuse,ECOLE DE ST HUGUES,
stops,"45.323,5.80634",Saint-Pierre-de-Chartreuse,ECOLE DE ST HUGUES,
stops,"45.34663,5.79376",Saint-Pierre-de-Chartreuse,LA CORRERIE,
stops,"45.34671,5.79419",Saint-Pierre-de-Chartreuse,LA CORRERIE,
stops,"45.3163,5.78476",Saint-Pierre-de-Chartreuse,LES COMBES,
stops,"45.33277,5.80634",Saint-Pierre-de-Chartreuse,PONT DES BARGETTES,
stops,"45.3331,5.80646",Saint-Pierre-de-Chartreuse,PONT DES BARGETTES,
stops,"45.32654,5.79764",Saint-Pierre-de-Chartreuse,CAMPING MARTINIERE,
stops,"45.32657,5.79757",Saint-Pierre-de-Chartreuse,CAMPING MARTINIERE,
stops,"45.33357,5.81185",Saint-Pierre-de-Chartreuse,GONTIERE,
stops,"45.33358,5.81175",Saint-Pierre-de-Chartreuse,GONTIERE,
stops,"45.34687,5.81683",Saint-Pierre-de-Chartreuse,LA PATASSIERE,
stops,"45.34684,5.81692",Saint-Pierre-de-Chartreuse,LA PATASSIERE,
stops,"45.33587,5.81369",Saint-Pierre-de-Chartreuse,MOLLARD-BELLET,
stops,"45.33584,5.81379",Saint-Pierre-de-Chartreuse,MOLLARD-BELLET,
stops,"45.34103,5.81819",Saint-Pierre-de-Chartreuse,ROUTE PERQUELIN,
stops,"45.34097,5.81822",Saint-Pierre-de-Chartreuse,ROUTE PERQUELIN,
stops,"45.35452,5.82387",Saint-Pierre-de-Chartreuse,LA PAJONNIERE,
stops,"45.3926,5.287",Gillonnay,TERNAN,
stops,"45.33993,5.81042",Saint-Pierre-de-Chartreuse,QUATRE CHEMINS,
stops,"45.34007,5.81054",Saint-Pierre-de-Chartreuse,QUATRE CHEMINS,
stops,"45.34247,5.81384",Saint-Pierre-de-Chartreuse,PLAN DE VILLE,
stops,"45.35077,5.81946",Saint-Pierre-de-Chartreuse,LA COCHE,
stops,"45.35076,5.81956",Saint-Pierre-de-Chartreuse,LA COCHE,
stops,"45.32826,5.81028",Saint-Pierre-de-Chartreuse,PRE LABBE,
stops,"45.32827,5.81018",Saint-Pierre-de-Chartreuse,PRE LABBE,
stops,"45.31055,5.91734",Lumbin,BUISSONNAY,
stops,"45.3104,5.91731",Lumbin,BUISSONNAY,
stops,"45.32715,5.93477",La Terrasse,INSTITUT,
stops,"45.32716,5.93472",La Terrasse,INSTITUT,
stops,"45.32664,5.89998",Plateau-des-Petites-Roches,LES VIROILLES,
stops,"45.32671,5.89997",Plateau-des-Petites-Roches,LES VIROILLES,
stops,"45.35356,5.91801",Plateau-des-Petites-Roches,HAMEAU ST MICHEL,
stops,"45.35359,5.91798",Plateau-des-Petites-Roches,HAMEAU ST MICHEL,
stops,"45.32487,5.89752",Plateau-des-Petites-Roches,LE PRAYER,
stops,"45.32488,5.89748",Plateau-des-Petites-Roches,LE PRAYER,
stops,"45.34229,5.90525",Plateau-des-Petites-Roches,LE TERRAIL,
stops,"45.34228,5.90533",Plateau-des-Petites-Roches,LE TERRAIL,
stops,"45.34685,5.90872",Plateau-des-Petites-Roches,LE COMBET,
stops,"45.3468,5.90871",Plateau-des-Petites-Roches,LE COMBET,
stops,"45.34378,5.90554",Plateau-des-Petites-Roches,LA BATIE,
stops,"45.3438,5.9055",Plateau-des-Petites-Roches,LA BATIE,
stops,"45.3298,5.90325",Plateau-des-Petites-Roches,LES PELLOUX,
stops,"45.32978,5.90332",Plateau-des-Petites-Roches,LES PELLOUX,
stops,"45.31903,5.88986",Plateau-des-Petites-Roches,LES CHATAINS,
stops,"45.31906,5.88987",Plateau-des-Petites-Roches,LES CHATAINS,
stops,"45.31252,5.88743",Plateau-des-Petites-Roches,LA CROIX DES EYRAUDS,
stops,"45.31251,5.88751",Plateau-des-Petites-Roches,LA CROIX DES EYRAUDS,
stops,"45.31884,5.92632",La Terrasse,LA MURE,
stops,"45.31862,5.92614",La Terrasse,LA MURE,
stops,"45.31483,5.92364",La Terrasse,LE CARRE,
stops,"45.3147,5.92368",La Terrasse,LE CARRE,
stops,"45.32287,5.93024",La Terrasse,MAIRIE,
stops,"45.32285,5.93015",La Terrasse,MAIRIE,
stops,"45.33494,5.90256",Plateau-des-Petites-Roches,LA DIAT,
stops,"45.33564,5.90225",Plateau-des-Petites-Roches,LA DIAT,
stops,"45.30799,5.88347",Plateau-des-Petites-Roches,ECOLE LES GANDINS,
stops,"45.30862,5.88459",Plateau-des-Petites-Roches,ECOLE LES GANDINS,
stops,"45.31514,5.88817",Plateau-des-Petites-Roches,LES VIALS,
stops,"45.31515,5.88813",Plateau-des-Petites-Roches,LES VIALS,
stops,"45.33866,5.90294",Plateau-des-Petites-Roches,LES GUILLOTS,
stops,"45.33866,5.90303",Plateau-des-Petites-Roches,LES GUILLOTS,
stops,"45.30917,5.88615",Plateau-des-Petites-Roches,ECOLE DES GAUDES,
stops,"45.30905,5.88564",Plateau-des-Petites-Roches,ECOLE DES GAUDES,
stops,"45.31696,5.88828",Plateau-des-Petites-Roches,LES MASSARDS,
stops,"45.31697,5.88823",Plateau-des-Petites-Roches,LES MASSARDS,
stops,"45.31002,5.88727",Plateau-des-Petites-Roches,LES GAUDES (VILLAGE),
stops,"45.30998,5.88735",Plateau-des-Petites-Roches,LES GAUDES (VILLAGE),
stops,"45.33868,5.94197",Le Touvet,LA FRETTE,
stops,"45.33877,5.9421",Le Touvet,LA FRETTE,
stops,"45.34211,5.97436",Goncelin,LA GARE,
stops,"45.34211,5.97426",Goncelin,LA GARE,
stops,"45.35189,5.94732",Le Touvet,LA CONCHE,
stops,"45.35182,5.9472",Le Touvet,LA CONCHE,
stops,"45.33238,5.97143",Goncelin,VILLARD BOZON,
stops,"45.33243,5.97136",Goncelin,VILLARD BOZON,
stops,"45.31112,5.96057",Tencin,LE COTTEN,
stops,"45.31135,5.96068",Tencin,LE COTTEN,
stops,"45.30748,5.95702",Tencin,GRANDES TERRES,
stops,"45.30729,5.95693",Tencin,GRANDES TERRES,
stops,"45.3123,5.96169",Tencin,LE CLOS DU CEDRE,
stops,"45.3123,5.9616",Tencin,LE CLOS DU CEDRE,
stops,"45.33786,5.975",Goncelin,COLLEGE-RD.523,
stops,"45.33797,5.97522",Goncelin,COLLEGE-RD.523,
stops,"45.39364,5.17035",Faramans,RTE-LA CHARRIERE,
stops,"45.39326,5.1661",Faramans,PLACE,
stops,"45.391,5.26338",La Côte-Saint-André,CITE SCOLAIRE,
stops,"45.39105,5.26424",La Côte-Saint-André,CITE SCOLAIRE,
stops,"45.39149,5.25472",La Côte-Saint-André,COLLEGE ST FRANCOIS,
stops,"45.39146,5.25496",La Côte-Saint-André,COLLEGE ST FRANCOIS,
stops,"45.40368,5.22757",Ornacieux,LES CROZES,
stops,"45.40365,5.22726",Ornacieux,LES CROZES,
stops,"45.39193,5.26077",La Côte-Saint-André,PLACE H. BERLIOZ,
stops,"45.38736,5.26761",La Côte-Saint-André,LEGTA,
stops,"45.39267,5.28671",Gillonnay,TERNAN,
stops,"45.39224,5.29495",Gillonnay,LE VILLAGE,
stops,"45.39231,5.29602",Gillonnay,LE VILLAGE,
stops,"45.39054,5.32755",Saint-Hilaire-de-la-Côte,MAIRIE,
stops,"45.39057,5.32747",Saint-Hilaire-de-la-Côte,MAIRIE,
stops,"45.3905,5.31763",Saint-Hilaire-de-la-Côte,LA FOURNACHE,
stops,"45.3904,5.31803",Saint-Hilaire-de-la-Côte,LA FOURNACHE,
stops,"45.39033,5.34031",Saint-Hilaire-de-la-Côte,LE PLANTIER,
stops,"45.39037,5.3407",Saint-Hilaire-de-la-Côte,LE PLANTIER,
stops,"45.3903,5.35897",La Frette,POMPIERS,
stops,"45.39034,5.35956",La Frette,POMPIERS,
stops,"45.39039,5.3529",La Frette,Z.A. MEYZIN,
stops,"45.39035,5.35316",La Frette,Z.A. MEYZIN,
stops,"45.3899,5.3636",La Frette,LE VILLAGE,
stops,"45.38991,5.36434",La Frette,LE VILLAGE,
stops,"45.39658,5.39804",Bévenais,LA BOURGEAT,
stops,"45.39665,5.39733",Bévenais,LA BOURGEAT,
stops,"45.39953,5.37746",Bévenais,CAFE BERLIOZ,
stops,"45.39947,5.37754",Bévenais,CAFE BERLIOZ,
stops,"45.3926,5.38631",Bévenais,LA PETITE GARE,
stops,"45.39253,5.38607",Bévenais,LA PETITE GARE,
stops,"45.39896,5.38541",Bévenais,EGLISE,
stops,"45.3988,5.38555",Bévenais,EGLISE,
stops,"45.39995,5.47532",Apprieu,LA CONTAMINE,
stops,"45.3999,5.47542",Apprieu,LA CONTAMINE,
stops,"45.3977,5.42627",Le Grand-Lemps,L'HÔPITAL,
stops,"45.39766,5.42622",Le Grand-Lemps,L'HÔPITAL,
stops,"45.40025,5.46301",Colombe,LA GARE,
stops,"45.40022,5.46312",Colombe,LA GARE,
stops,"45.39729,5.43748",Colombe,BAS COLOMBE,
stops,"45.39735,5.4375",Colombe,BAS COLOMBE,
stops,"45.39838,5.45214",Colombe,ERMAC ABRI,
stops,"45.39827,5.4519",Colombe,ERMAC ABRI,
stops,"45.39935,5.45739",Colombe,LA BERTINE,
stops,"45.39932,5.45749",Colombe,LA BERTINE,
stops,"45.39844,5.41972",Le Grand-Lemps,PLACE DU CHATEAU,
stops,"45.39821,5.42045",Le Grand-Lemps,PLACE DU CHATEAU,
stops,"45.39769,5.44878",Colombe,EGLISE,
stops,"45.39766,5.44932",Colombe,EGLISE,
stops,"45.40658,5.42276",Le Grand-Lemps,GRAND LEMPS USINE,
stops,"45.39553,5.42295",Le Grand-Lemps,COLLEGE LIERS ET LEMPS,
stops,"45.39547,5.42303",Le Grand-Lemps,COLLEGE LIERS ET LEMPS,
stops,"45.39673,5.4228",Le Grand-Lemps,GARE SNCF,
stops,"45.39348,5.4224",Le Grand-Lemps,AVENUE DE L'EUROPE,
stops,"45.3934,5.42253",Le Grand-Lemps,AVENUE DE L'EUROPE,
stops,"45.39829,5.50155",Apprieu,ECOLE MATERNELLE,
stops,"45.39988,5.49232",Apprieu,LA ROBERTIERE,
stops,"45.39982,5.49256",Apprieu,LA ROBERTIERE,
stops,"45.39897,5.50317",Apprieu,ECOLE PRIMAIRE ST EXUPERY,
stops,"45.39497,5.52986",Saint-Blaise-du-Buis,BONPERTUIS,
stops,"45.3986,5.50486",Apprieu,LE VILLAGE,
stops,"45.39852,5.50481",Apprieu,LE VILLAGE,
stops,"45.38519,5.53371",La Murette,LA COURATIERE,
stops,"45.38518,5.53355",La Murette,LA COURATIERE,
stops,"45.38074,5.49463",Apprieu,LE RIVIER-ECOLE,
stops,"45.38073,5.49458",Apprieu,LE RIVIER-ECOLE,
stops,"45.40421,5.52339",Apprieu,PLAMBOIS,
stops,"45.40419,5.52349",Apprieu,PLAMBOIS,
stops,"45.39824,5.51533",Apprieu,CHAMP GUICHARD,
stops,"45.39817,5.51524",Apprieu,CHAMP GUICHARD,
stops,"45.40014,5.48505",Apprieu,LA COUCHONNIERE,
stops,"45.4002,5.48487",Apprieu,LA COUCHONNIERE,
stops,"45.39938,5.49987",Apprieu,LE JACQUIN,
