nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesxy,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPOMMZ7I0YRZ,OMMZ7I0YRZ,"Crets-En-Belledonne, St Pierre d'Allevard",Voirie,"St Pierre d'Allevard 38570 Crets-En-Belledonne",38439,"6.048525,45.376141",2,FREBNEXAAL2,XAAL2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPYA9IINLOWM,YA9IINLOWM,"La Motte-D'Aveillans, Rue de l'Eglise",Voirie,"Rue de l'Eglise 38770 La Motte-D'Aveillans",38265,"5.744811,44.960441",2,FREBNEGYBS1,GYBS1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-03-31,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPLDJEOI8BK0,LDJEOI8BK0,"Crolles, Avenue Joliot Curie",Voirie,"Avenue Joliot Curie 38920 Crolles",38140,"5.881739,45.283485",2,FREBNEHMRU2,HMRU2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPPK3YEM8DDW,PK3YEM8DDW,"Allemond, Chemin Des Ecoliers",Voirie,"Chemin Des Ecoliers 38114 Allemond",38005,"6.03748,45.127339",2,FREBNEXJXQ2,XJXQ2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPKSTK4RC9AC,KSTK4RC9AC,"Virieu, Rue de la Barbeniere",Voirie,"Rue de la Barbeniere 38730 Virieu",38560,"5.476562,45.485728",2,FREBNEACSX1,ACSX1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPCMTC5TQSOW,CMTC5TQSOW,"Huez, Quartier Vieil Alpe",Voirie,"Quartier Vieil Alpe 38191 Huez",38191,"6.06444,45.09059",2,FREBNEEPMC2,EPMC2,24,false,false,true,true,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2022-03-22,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPCMTC5TQSOW,CMTC5TQSOW,"Huez, Quartier Vieil Alpe",Voirie,"Quartier Vieil Alpe 38191 Huez",38191,"6.06444,45.09059",2,FREBNEEPMC1,EPMC1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2022-03-22,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPEDM5XZ78S5,EDM5XZ78S5,"Theys, Parking RD 2558",Voirie,"Parking RD 2558 38570 Theys",38504,"5.992505,45.2996611",2,FREBNEMSWV2,MSWV2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-03-30,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPZ6CIOZHDCI,Z6CIOZHDCI,"Saint-Hilaire-Du-Touvet, Route des 3 Villages",Voirie,"Route des 3 Villages 38660 Saint-Hilaire-Du-Touvet",38395,"5.887383,45.310644",2,FREBNEXVKF2,XVKF2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-02,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPAGUITTXLTF,AGUITTXLTF,"Les Deux Alpes, Rue De La Muzelle",Voirie,"Rue De La Muzelle 38860 Les Deux Alpes",38253,"6.12483,45.013227",2,FREBNEBGDG1,BGDG1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPICUCTV9PK5,ICUCTV9PK5,"Charavines, Place Du Marche",Voirie,"Place Du Marche 38850 Charavines",38082,"5.513731,45.428405",2,FREBNEYHAG1,YHAG1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPFDY5ILTA9I,FDY5ILTA9I,"Autrans, Parking Voie du 6 Fevrier 1968",Voirie,"Parking Voie du 6 Fevrier 1968 38880 Autrans",38225,"5.544305,45.173596",2,FREBNEFGMB1,FGMB1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPNWPV9SOVSE,NWPV9SOVSE,"Voreppe, Av Honoré De Balzac",Voirie,"Av Honore De Balzac 38340 Voreppe",38565,"5.63757,45.2958",2,FREBNEBAYF2,BAYF2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-26,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPNWPV9SOVSE,NWPV9SOVSE,"Voreppe, Av Honoré De Balzac",Voirie,"Av Honore De Balzac 38340 Voreppe",38565,"5.63757,45.2958",2,FREBNEBAYF1,BAYF1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-26,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPUOEXIUJAXI,UOEXIUJAXI,"Monteynard, Chemin Pré Barbier",Voirie,"Chemin Pré Barbier 38770 Monteynard",38254,"5.702787,44.970991",2,FREBNEKUCE1,KUCE1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2022-10-06,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPSJCGRO59VL,SJCGRO59VL,"Monestier-De-Clermont, Grande Rue",Voirie,"Grande Rue 38650 Monestier-De-Clermont",38242,"5.6337565,44.9155285",2,FREBNEGVWA2,GVWA2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPOYFFQZBYFP,OYFFQZBYFP,"Pontcharra, Parking Mairie",Voirie,"Parking Mairie 38530 Pontcharra",38314,"6.020297,45.432277",2,FREBNESQMH2,SQMH2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPPVTHLSH5KU,PVTHLSH5KU,"Voiron, Rue Claude Guillermoz",Voirie,"Rue Claude Guillermoz 38500 Voiron",38563,"5.587042,45.366279",2,FREBNEWRDD2,WRDD2,24,false,false,true,true,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2022-02-03,"Autre paiements : compte prépayé.",2023-04-02,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPPVTHLSH5KU,PVTHLSH5KU,"Voiron, Rue Claude Guillermoz",Voirie,"Rue Claude Guillermoz 38500 Voiron",38563,"5.587042,45.366279",2,FREBNEWRDD1,WRDD1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2022-02-03,"Autre paiements : compte prépayé.",2023-04-04,true
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPYHBVNIPGQG,YHBVNIPGQG,"Allevard, Rue De La Republique",Voirie,"Rue De La Republique 38580 Allevard",38006,"6.076071,45.392746",2,FREBNEZAEF2,ZAEF2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPSNJTCRYXPQ,SNJTCRYXPQ,"Saint-Geoire-En-Valdaine, Place André Chaize",Voirie,"Place André Chaize 38620 Saint-Geoire-En-Valdaine",38386,"5.636785,45.455873",2,FREBNEVLGM2,VLGM2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-03-14,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPNKBQJ8XDAJ,NKBQJ8XDAJ,"Château-Bernard, Parking de l'Eglise",Voirie,"Parking de l'Eglise 38650 Château-Bernard",38090,"5.5761418,44.9751199",2,FREBNECKXA2,CKXA2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-01,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPEMAQAISOIN,EMAQAISOIN,"Le Cheylas, Rue du Stade",Voirie,"Rue du Stade 38570 Le Cheylas",38100,"5.99027,45.371901",2,FREBNEULSF2,ULSF2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-01,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPT2SVHB67IN,T2SVHB67IN,"Pierre-Châtel, Place des Anciens Combattants AFN",Voirie,"Place des Anciens Combattants AFN 38119 Pierre-Châtel",38304,"5.778528,44.95151",2,FREBNEBYQZ2,BYQZ2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-02-23,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPYLM0HHUMDL,YLM0HHUMDL,"Les Adrets, Parking salle polyvalente",Voirie,"Parking salle polyvalente 38190 Les Adrets",38002,"5.964939,45.271113",2,FREBNEFALM2,FALM2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPSAUDIUNPPA,SAUDIUNPPA,"St Martin D Uriage, Parking Avenue Des Thermes - Rd 523",Voirie,"Parking Avenue Des Thermes - Rd 523 38410 St Martin D Uriage",38422,"5.829775,45.144034",2,FREBNEUQQT2,UQQT2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPOYPH3MTL0S,OYPH3MTL0S,"Moirans, Rue Mozart",Voirie,"Rue Mozart 38430 Moirans",38239,"5.564157,45.328211",2,FREBNELPPQ2,LPPQ2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-03,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPRDH1HYPVXW,RDH1HYPVXW,"Le Versoud, Rue des Deymes",Voirie,"Rue des Deymes 38538 Le Versoud",38538,"5.8611931,45.21769",2,FREBNEMMYA2,MMYA2,24,false,false,true,true,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2022-03-28,"Autre paiements : compte prépayé.",2023-04-03,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPRDH1HYPVXW,RDH1HYPVXW,"Le Versoud, Rue des Deymes",Voirie,"Rue des Deymes 38538 Le Versoud",38538,"5.8611931,45.21769",2,FREBNEMMYA1,MMYA1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2022-03-28,"Autre paiements : compte prépayé.",2023-04-01,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPJYPPQA0TJQ,JYPPQA0TJQ,"Saint-Laurent-Du-Pont, PLACE DU 10E  REGROUPEMENT PARKING",Voirie,"PLACE DU 10E  REGROUPEMENT PARKING 38380 Saint-Laurent-Du-Pont",38412,"5.737686,45.390089",2,FREBNEKTBC1,KTBC1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPWJJPG4Z7MN,WJJPG4Z7MN,"Saint-Pierre-De-Chartreuse, Place de la Mairie",Voirie,"Place de la Mairie 38380 Saint-Pierre-De-Chartreuse",38442,"5.815538,45.341601",2,FREBNEMKHZ1,MKHZ1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPSNSM4WFCED,SNSM4WFCED,"Montbonnot-Saint-Martin, Rue du Général de Gaulle",Voirie,"Rue du Général de Gaulle 38330 Montbonnot-Saint-Martin",38249,"5.803005,45.226977",2,FREBNEMRNY1,MRNY1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPYWRAKBDU72,YWRAKBDU72,"La Morte, Place De La Mairie",Voirie,"Place De La Mairie 38350 La Morte",38264,"5.856414,45.029217",2,FREBNENNXV1,NNXV1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPSAUDIUNPPA,SAUDIUNPPA,"St Martin D Uriage, Parking Avenue Des Thermes - Rd 523",Voirie,"Parking Avenue Des Thermes - Rd 523 38410 St Martin D Uriage",38422,"5.829775,45.144034",2,FREBNEUQQT1,UQQT1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-02-23,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPOYPH3MTL0S,OYPH3MTL0S,"Moirans, Rue Mozart",Voirie,"Rue Mozart 38430 Moirans",38239,"5.564157,45.328211",2,FREBNELPPQ1,LPPQ1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPPGI7OZI3HX,PGI7OZI3HX,"Entre Deux Guiers, Avenue du 8 mai 1945",Voirie,"Avenue du 8 mai 1945 38380 Entre Deux Guiers",38155,"5.752153,45.433729",2,FREBNEWSBD1,WSBD1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPW1ACYG8P4K,W1ACYG8P4K,"Villard-De-Lans, Place Mure Ravaud",Voirie,"Place Mure Ravaud 38250 Villard-De-Lans",38548,"5.55164676,45.07208481",2,FREBNEFNTU1,FNTU1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPJB7O75BBKV,JB7O75BBKV,"Bernin, Place des Droits de l'Homme",Voirie,"Place des Droits de l'Homme 38190 Bernin",38039,"5.8679,45.270236",2,FREBNELVZK2,LVZK2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPUFKDSKNUHA,UFKDSKNUHA,"Villard-Bonnot, Place de l'Espace Aragon",Voirie,"Place de l'Espace Aragon 38190 Villard-Bonnot",38547,"5.888787,45.238327",2,FREBNEAJRD2,AJRD2,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-03,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPBR5VEJ4LUC,BR5VEJ4LUC,"Huez, L'éclose",Voirie,"L'eclose 38750 Huez",38191,"6.06886,45.08731",2,FREBNEXSKC2,XSKC2,24,false,false,true,true,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2022-06-15,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPBR5VEJ4LUC,BR5VEJ4LUC,"Huez, L'éclose",Voirie,"L'eclose 38750 Huez",38191,"6.06886,45.08731",2,FREBNEXSKC1,XSKC1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2022-06-15,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPOJBNYNLLXC,OJBNYNLLXC,"Les Deux Alpes, Office de Tourisme de Venosc",Voirie,"La condamine 38860 Les Deux Alpes",38253,"6.11627,44.98706",2,FREBNEKLPL2,KLPL2,24,false,false,true,true,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2022-06-15,"Autre paiements : compte prépayé.",2023-03-01,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPOJBNYNLLXC,OJBNYNLLXC,"Les Deux Alpes, Office de Tourisme de Venosc",Voirie,"La condamine 38860 Les Deux Alpes",38253,"6.11627,44.98706",2,FREBNEKLPL1,KLPL1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2022-06-15,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPNKBQJ8XDAJ,NKBQJ8XDAJ,"Château-Bernard, Parking de l'Eglise",Voirie,"Parking de l'Eglise 38650 Château-Bernard",38090,"5.5761418,44.9751199",2,FREBNECKXA1,CKXA1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-01,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPSJCGRO59VL,SJCGRO59VL,"Monestier-De-Clermont, Grande Rue",Voirie,"Grande Rue 38650 Monestier-De-Clermont",38242,"5.6337565,44.9155285",2,FREBNEGVWA1,GVWA1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPYHBVNIPGQG,YHBVNIPGQG,"Allevard, Rue De La Republique",Voirie,"Rue De La Republique 38580 Allevard",38006,"6.076071,45.392746",2,FREBNEZAEF1,ZAEF1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPSNJTCRYXPQ,SNJTCRYXPQ,"Saint-Geoire-En-Valdaine, Place André Chaize",Voirie,"Place André Chaize 38620 Saint-Geoire-En-Valdaine",38386,"5.636785,45.455873",2,FREBNEVLGM1,VLGM1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-03-14,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPZ6CIOZHDCI,Z6CIOZHDCI,"Saint-Hilaire-Du-Touvet, Route des 3 Villages",Voirie,"Route des 3 Villages 38660 Saint-Hilaire-Du-Touvet",38395,"5.887383,45.310644",2,FREBNEXVKF1,XVKF1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-03-24,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPZUQ6OZWIHO,ZUQ6OZWIHO,"Chamrousse, Place des Trolles",Voirie,"Place des Trolles 38410 Chamrousse",38567,"5.87483,45.11147",2,FREBNECAWZ1,CAWZ1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPUGZUCTHE6K,UGZUCTHE6K,"Corrençon-En-Vercors, Parking RD 215",Voirie,"Parking RD 215 38250 Corrençon-En-Vercors",38129,"5.5271472,45.0326389",2,FREBNEJBMB1,JBMB1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-03,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPAEOHHR2DTT,AEOHHR2DTT,"Saint-Nizier-Du-Moucherotte, Place du 14 Avril 1929",Voirie,"Place du 14 Avril 1929 38250 Saint-Nizier-Du-Moucherotte",38433,"5.630496,45.170753",2,FREBNEBSBF1,BSBF1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-03,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPHUNZB9FZ2G,HUNZB9FZ2G,"Lans-En-Vercors, Voie du Tram",Voirie,"Voie du Tram 38250 Lans-En-Vercors",38205,"5.583329,45.129631",2,FREBNEENLS1,ENLS1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPLGOYUQZSSS,LGOYUQZSSS,"Saint-Ismier, Chemin du Rozat",Voirie,"Chemin du Rozat 38330 Saint-Ismier",38397,"5.820972,45.241288",2,FREBNEDMCX1,DMCX1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-04,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPPJVJCPOJL2,PJVJCPOJL2,"Voiron, Hotel Best Western",Voirie,"Hotel Best Western 38500 Voiron",38563,"5.5698368,45.3500388",2,FREBNERMZJ1,RMZJ1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-03-27,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPDBDELKZ02M,DBDELKZ02M,"Voiron, Avenue Jules Ravat",Voirie,"Avenue Jules Ravat 38500 Voiron",38563,"5.588077,45.368226",2,FREBNEELZJ1,ELZJ1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPEMAQAISOIN,EMAQAISOIN,"Le Cheylas, Rue du Stade",Voirie,"Rue du Stade 38570 Le Cheylas",38100,"5.99027,45.371901",2,FREBNEULSF1,ULSF1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-04-05,false
SPBR1,,,SPBR1,contact@reseau-eborn.fr,33423100350,eborn,FREBNPEDM5XZ78S5,EDM5XZ78S5,"Theys, Parking RD 2558",Voirie,"Parking RD 2558 38570 Theys",38504,"5.992505,45.2996611",2,FREBNEMSWV1,MSWV1,22,true,true,false,false,false,false,true,true,true,Payant,"Accès libre",false,24/7,"Accessibilité inconnue",Inconnu,false,,,2020-06-21,"Autre paiements : compte prépayé.",2023-03-30,false
